country_name,country_iso,year,account_ownership_pct,financial_institution_account_pct,mobile_money_account_pct,digital_payment_pct,borrowed_from_financial_institution_pct,source_name,load_timestamp
Bosnia and Herzegovina,BIH,2024,0.774588923,0.774588923,,0.375142976,0.248906645,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Belarus,BLR,2011,0.586019795,0.586019795,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Belarus,BLR,2014,0.719849861,0.719849861,,,0.426200324,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Belarus,BLR,2017,0.81155885,0.81155885,,,0.486390846,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Belize,BLZ,2014,0.482092497,0.482092497,,,0.551699989,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Belize,BLZ,2024,0.679682002,0.673044577,0.136663451,0.430544838,0.537604075,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Bolivia,BOL,2011,0.280291328,0.280291328,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Bolivia,BOL,2014,0.417967196,0.407108203,0.027771435,,0.370549839,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Bolivia,BOL,2017,0.544050565,0.512075036,0.071193898,,0.446405037,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Bolivia,BOL,2021,0.68885446,0.679649645,0.129542215,,0.481606674,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Bolivia,BOL,2024,0.568490527,0.534880593,0.199779285,0.336954429,0.480868961,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Brazil,BRA,2011,0.558603848,0.558603848,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Brazil,BRA,2014,0.681231585,0.681231585,0.008577455,,0.402734976,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Brazil,BRA,2017,0.700439481,0.700439481,0.048365306,,0.399820661,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Brazil,BRA,2021,0.840357459,0.835631888,0.269601254,,0.587580753,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Brazil,BRA,2024,0.863811782,0.855727692,0.581666157,0.708414919,0.636074463,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Bhutan,BTN,2014,0.33665913,0.33665913,,,0.18382644,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Botswana,BWA,2011,0.302600143,0.302600143,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Botswana,BWA,2014,0.519645703,0.492435843,0.207515244,,0.699955837,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Botswana,BWA,2017,0.510324508,0.448283061,0.243783067,,0.374924156,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Botswana,BWA,2022,0.587631963,0.498797003,0.365681329,,0.43264025,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Botswana,BWA,2024,0.614384691,0.416043564,0.516178157,0.562114566,0.589852237,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Central African Republic,CAF,2011,0.033008091,0.033008091,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Central African Republic,CAF,2017,0.137459464,0.137459464,,,0.36662619,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Canada,CAN,2011,0.958046425,0.958046425,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Canada,CAN,2014,0.99103328,0.99103328,,,0.850342948,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Canada,CAN,2017,0.997268802,0.997268802,,,0.881948607,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Canada,CAN,2021,0.99634615,0.99634615,,,0.861260296,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Canada,CAN,2024,0.984047126,0.984047126,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Switzerland,CHE,2014,0.979856449,0.979856449,,,0.618044785,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Switzerland,CHE,2017,0.984296665,0.984296665,,,0.669217023,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Switzerland,CHE,2021,0.994910311,0.994910311,,,0.68493699,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Switzerland,CHE,2024,0.984123097,0.984123097,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Chile,CHL,2011,0.421792855,0.421792855,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Chile,CHL,2014,0.632588778,0.632107562,0.037898508,,0.397889841,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Chile,CHL,2017,0.743492432,0.738367048,0.18670815,,0.453709515,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Chile,CHL,2021,0.870620678,0.870620678,,,0.436929411,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Chile,CHL,2024,0.850691778,0.850691778,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
China,CHN,2011,0.638173129,0.638173129,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
China,CHN,2014,0.789652608,0.789652608,,,0.43193229,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
China,CHN,2017,0.795313411,0.795313411,,,0.448105404,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
China,CHN,2021,0.887090217,0.887090217,,,0.557127805,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
China,CHN,2024,0.89383032,0.89383032,,0.832147927,0.539633082,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cote d'Ivoire,CIV,2014,0.343220227,0.151362557,0.242613766,,0.486918708,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cote d'Ivoire,CIV,2017,0.413309552,0.147665969,0.340531734,,0.391695376,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cote d'Ivoire,CIV,2021,0.507622911,0.205734957,0.403959431,,0.461651666,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cote d'Ivoire,CIV,2024,0.57567627,0.168252205,0.533817788,0.539377969,0.669569898,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cameroon,CMR,2011,0.148096124,0.148096124,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cameroon,CMR,2014,0.121777347,0.113510369,0.017966049,,0.566898552,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cameroon,CMR,2017,0.345907909,0.268667702,0.151378299,,0.526952705,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cameroon,CMR,2021,0.51654813,0.235348523,0.424330278,,0.585624531,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cameroon,CMR,2024,0.608737909,0.209972994,0.550654518,0.562458145,0.692324966,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Dem. Rep.",COD,2011,0.036967262,0.036967262,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Dem. Rep.",COD,2014,0.174769844,0.10907591,0.092086641,,0.570768841,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Dem. Rep.",COD,2017,0.25825675,0.149951964,0.160963406,,0.348494785,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Dem. Rep.",COD,2022,0.274411308,0.096274916,0.226761835,,0.511658839,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Dem. Rep.",COD,2024,0.392140115,0.135068648,0.351182388,0.358637056,0.706986604,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Rep.",COG,2011,0.100480566,0.100480566,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Rep.",COG,2014,0.170695977,0.166836554,0.01985446,,0.421957072,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Rep.",COG,2017,0.260927488,0.232579674,0.062384391,,0.404008414,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Rep.",COG,2021,0.471421558,0.181228885,0.367774409,,0.415829569,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Congo, Rep.",COG,2024,0.555760388,0.147200014,0.515921177,0.529683278,0.646733408,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Colombia,COL,2011,0.30427801,0.30427801,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Colombia,COL,2014,0.389990168,0.383533374,0.02212442,,0.431373537,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Colombia,COL,2017,0.457592285,0.448889825,0.047374512,,0.412988194,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Colombia,COL,2021,0.597159079,0.559431464,0.217662657,,0.482360887,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Colombia,COL,2024,0.570594856,0.433789765,0.391465593,0.460045598,0.463127912,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Comoros,COM,2011,0.21694674,0.21694674,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Comoros,COM,2022,0.342501735,0.305175093,0.077259066,,0.416095705,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Comoros,COM,2024,0.454593974,0.408476637,0.140937863,0.231367934,0.681546267,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Costa Rica,CRI,2011,0.503587278,0.503587278,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Costa Rica,CRI,2014,0.645530648,0.645530648,,,0.441616551,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Costa Rica,CRI,2017,0.678383576,0.678383576,,,0.355600181,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Costa Rica,CRI,2021,0.684896898,0.684896898,,,0.377969648,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Costa Rica,CRI,2024,0.713527071,0.713527071,,0.575572693,0.37723028,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cyprus,CYP,2011,0.852376451,0.852376451,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cyprus,CYP,2014,0.901502022,0.901502022,,,0.485548283,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cyprus,CYP,2017,0.887157641,0.887157641,,,0.439241001,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cyprus,CYP,2021,0.931299046,0.931299046,,,0.489509071,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Cyprus,CYP,2024,0.961259313,0.961259313,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Czechia,CZE,2011,0.806511951,0.806511951,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Czechia,CZE,2014,0.821782079,0.821782079,,,0.42180053,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Czechia,CZE,2017,0.80992266,0.80992266,,,0.39256154,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Czechia,CZE,2021,0.949367049,0.949367049,,,0.41609589,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Czechia,CZE,2024,0.922832885,0.922832885,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Germany,DEU,2011,0.981336173,0.981336173,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Germany,DEU,2014,0.987604067,0.987604067,,,0.551508826,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Germany,DEU,2017,0.99141186,0.99141186,,,0.640730460387056,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Germany,DEU,2021,0.999765938,0.999765938,,,0.663621527,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Germany,DEU,2024,0.982983236,0.982983236,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Djibouti,DJI,2011,0.122738821,0.122738821,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Denmark,DNK,2011,0.997367892,0.997367892,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Denmark,DNK,2014,1.0,1.0,,,0.525467593,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Denmark,DNK,2017,0.999173727,0.999173727,,,0.534755537,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Denmark,DNK,2021,1.0,1.0,,,0.625474095,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Denmark,DNK,2024,0.986505141,0.986505141,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Dominican Republic,DOM,2011,0.382046712,0.382046712,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Dominican Republic,DOM,2014,0.540909896,0.53986396,0.023180556,,0.558611544,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Dominican Republic,DOM,2017,0.56239191,0.547829503,0.038946795,,0.511251833,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Dominican Republic,DOM,2021,0.512980113,0.49546077,0.075716879,,0.450940706,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Dominican Republic,DOM,2024,0.647779639,0.632920319,0.180158284,0.417732053,0.637816786,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Algeria,DZA,2011,0.332861125,0.332861125,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Algeria,DZA,2014,0.504757907,0.504757907,,,0.257866151,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Algeria,DZA,2017,0.427766256,0.427766256,,,0.288700674,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Algeria,DZA,2021,0.440970221,0.440970221,,,0.375919113,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Algeria,DZA,2024,0.352901069,0.352901069,,0.1177107,0.341381414,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
East Asia & Pacific (excluding high income),EAP,2011,0.549851834,0.549851834,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
East Asia & Pacific (excluding high income),EAP,2014,0.688136459,0.686076236,0.00409759,,0.466106954,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
East Asia & Pacific (excluding high income),EAP,2017,0.703695935,0.701069579,0.01232804,,0.468439989,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
East Asia & Pacific (excluding high income),EAP,2021,0.797010613,0.789460599,0.063435433,,0.518577987,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
East Asia & Pacific (excluding high income),EAP,2024,0.83343266,0.821925209,0.069058118,0.746202981017486,0.533465134,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Europe & Central Asia (excluding high income),ECA,2011,0.444287205,0.444287205,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Europe & Central Asia (excluding high income),ECA,2014,0.573789112,0.573445062,0.001571051,,0.447795107,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Europe & Central Asia (excluding high income),ECA,2017,0.655453686,0.653193396,0.033315735,,0.459748413,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Europe & Central Asia (excluding high income),ECA,2021,0.775996414,0.769528616,0.171931867,,0.527229376,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Europe & Central Asia (excluding high income),ECA,2024,0.778490635,0.775779213,0.106686028,0.61396154,0.551010567,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ecuador,ECU,2011,0.367355009,0.367355009,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ecuador,ECU,2014,0.462124251,0.462124251,,,0.256366685,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ecuador,ECU,2017,0.512460172,0.508677729,0.029369748,,0.319297881,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ecuador,ECU,2021,0.641767161,0.641767161,,,0.471014897,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ecuador,ECU,2024,0.645052104,0.639477053,0.100848646,0.383949186,0.479547621,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Egypt, Arab Rep.",EGY,2011,0.097199806,0.097199806,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Egypt, Arab Rep.",EGY,2014,0.14126797,0.13651753,0.011449442,,0.351519807,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Egypt, Arab Rep.",EGY,2017,0.327843607,0.320713584,0.017920163,,0.490587986,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Egypt, Arab Rep.",EGY,2021,0.274440057,0.26098911,0.02915438,,0.464418889,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Egypt, Arab Rep.",EGY,2024,0.431134368,0.352735535,0.156072041,0.282377388,0.560872486,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Spain,ESP,2011,0.93277603,0.93277603,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Spain,ESP,2014,0.975753066,0.975753066,,,0.688800623,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Spain,ESP,2017,0.937557047,0.937557047,,,0.595633447,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Spain,ESP,2021,0.982984395,0.982984395,,,0.57913834,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Spain,ESP,2024,0.983807416,0.983807416,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Estonia,EST,2011,0.96824276,0.96824276,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Estonia,EST,2014,0.97671671,0.97671671,,,0.48558247,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Estonia,EST,2017,0.979939712,0.979939712,,,0.396877414,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Estonia,EST,2021,0.993765668,0.993765668,,,0.468276853,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Estonia,EST,2024,0.989011091,0.989011091,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ethiopia,ETH,2014,0.217915817,0.217915817,0.0002789486415923,,0.435200472,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ethiopia,ETH,2017,0.348275699,0.348275699,0.003159289,,0.412215258,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ethiopia,ETH,2022,0.464800688,0.460486468,0.046384017,,0.388982032,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ethiopia,ETH,2024,0.488302768,0.484704021,0.094548896,0.160954994,0.536654503,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Finland,FIN,2011,0.99651252,0.99651252,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Finland,FIN,2014,1.0,1.0,,,0.68227904,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Finland,FIN,2017,0.997854185,0.997854185,,,0.613535868,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Finland,FIN,2021,0.995301883,0.995301883,,,0.604609672,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Finland,FIN,2024,0.998426818,0.998426818,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
France,FRA,2011,0.969838847,0.969838847,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
France,FRA,2014,0.965827529,0.965827529,,,0.511122073,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
France,FRA,2017,0.94004046,0.94004046,,,0.516054361,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
France,FRA,2021,0.992442955,0.992442955,,,0.525783324,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
France,FRA,2024,0.991902372,0.991902372,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Gabon,GAB,2011,0.189465176,0.189465176,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Gabon,GAB,2014,0.330141832,0.301545536,0.066484249,,0.397186599,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Gabon,GAB,2017,0.586019984,0.339846588,0.435779884,,0.55959033,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Gabon,GAB,2021,0.660899713,0.275526987934855,0.574777732,,0.570764477,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Gabon,GAB,2024,0.681812563,0.248315312,0.616415501,0.631165575,0.592067953,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
United Kingdom,GBR,2011,0.972012849,0.972012849,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
United Kingdom,GBR,2014,0.989310548,0.989310548,,,0.702600161,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
United Kingdom,GBR,2017,0.963663189,0.963663189,,,0.746094849,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
United Kingdom,GBR,2021,0.997632738,0.997632738,,,0.618298663,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
United Kingdom,GBR,2024,0.992843093,0.992843093,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Georgia,GEO,2011,0.329809682,0.329809682,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Georgia,GEO,2014,0.396650699,0.396650699,,,0.366455292,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Georgia,GEO,2017,0.612304463,0.612304463,0.022010216,,0.449126515,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Georgia,GEO,2021,0.704986886,0.704718533,0.082312009,,0.403329959,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Georgia,GEO,2024,0.788236411,0.788236411,,0.590301255,0.584972551,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ghana,GHA,2011,0.294253536,0.294253536,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ghana,GHA,2014,0.405057942,0.346183758,0.130065504,,0.366596765,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ghana,GHA,2017,0.577175264,0.422841658,0.389477818,,0.402703097,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ghana,GHA,2021,0.682303948,0.391966216,0.596879304,,0.522063932,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ghana,GHA,2024,0.812430252,0.387411034,0.782813635,0.792804742,0.742406576,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guinea,GIN,2011,0.0368785,0.0368785,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guinea,GIN,2014,0.069600173,0.061701273,0.014732857,,0.525215609,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guinea,GIN,2017,0.23486035,0.146278775,0.137804687,,0.396155249,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guinea,GIN,2021,0.304403355,0.137707459,0.215100208,,0.56955286,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guinea,GIN,2024,0.36048025,0.169033571,0.258219395,0.29254098,0.755613416,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Gambia, The",GMB,2017,0.285604825,0.285604825,,,0.33790394,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Gambia, The",GMB,2022,0.330110184,0.313944839,0.03745625,,0.541952339,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Gambia, The",GMB,2024,0.381609042,0.308469116,0.190885438,0.227662762,0.575547389,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Greece,GRC,2011,0.779398584,0.779398584,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Greece,GRC,2014,0.875186471,0.875186471,,,0.324195807,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Greece,GRC,2017,0.854665211,0.854665211,,,0.265657401,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Greece,GRC,2021,0.94884104,0.94884104,,,0.477301755,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Greece,GRC,2024,0.885519759,0.885519759,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guatemala,GTM,2011,0.223188831,0.223188831,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guatemala,GTM,2014,0.413492185,0.407867284,0.017702767,,0.452081432,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guatemala,GTM,2017,0.441070072,0.435352906,0.02126406,,0.324034596,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guatemala,GTM,2022,0.369778819,0.348501939,0.052358035,,0.317083693,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Guatemala,GTM,2024,0.382819484,0.375315801,0.03300105,0.132038886,0.412521779,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
High income,HIC,2011,0.874835395,0.874835395,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
High income,HIC,2014,0.921518292,0.92145561,0.001740884,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
High income,HIC,2017,0.929588596307588,0.92940858,0.005384701,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
High income,HIC,2021,0.958343832,0.958235018,0.002525378,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
High income,HIC,2024,0.949131387,0.94858257,0.043055753,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Hong Kong SAR, China",HKG,2011,0.886860397,0.886860397,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Hong Kong SAR, China",HKG,2014,0.961476401,0.961476401,,,0.676181828,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Hong Kong SAR, China",HKG,2017,0.952832589,0.952832589,,,0.663590346,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Hong Kong SAR, China",HKG,2021,0.978012444,0.978012444,,,0.730059642,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Hong Kong SAR, China",HKG,2024,0.973080247,0.973080247,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Honduras,HND,2011,0.205122646,0.205122646,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Honduras,HND,2014,0.314863604,0.300436578,0.034087009,,0.430918852,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Honduras,HND,2017,0.453429696,0.429444273,0.061960126,,0.336468365,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Honduras,HND,2021,0.378497022,0.338765086,0.088682307,,0.376905927,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Honduras,HND,2024,0.424429707,0.39273054,0.108892565,0.228849199,0.494050304,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Croatia,HRV,2011,0.883910203,0.883910203,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Croatia,HRV,2014,0.860250964,0.860250964,,,0.614047593,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Croatia,HRV,2017,0.861434539,0.861434539,,,0.511684119,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Croatia,HRV,2021,0.918041947,0.918041947,,,0.465129747,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Croatia,HRV,2024,0.926404988,0.926404988,,0.779412258,0.527211809,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Haiti,HTI,2011,0.220072688,0.220072688,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Haiti,HTI,2014,0.188586778,0.174960995,0.037826898,,0.476573556,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Haiti,HTI,2017,0.326211865,0.281889494,0.135171894,,0.39689112,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Hungary,HUN,2011,0.726743207,0.726743207,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Hungary,HUN,2014,0.722568274,0.722568274,,,0.361848436,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Hungary,HUN,2017,0.749449653,0.749449653,,,0.247631965,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Hungary,HUN,2021,0.882187886,0.882187886,,,0.296003408,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
